production_monthly_minutely
0
0
0
0
14.831
67.7034
308.91
62.7161
0
34.539
0
0
0
0
0
0
0
0
0
0
0
0
183.425
500.32
0
0
0
0
0
0
6.65147
221.492
405.512
73.2232
0
0
0
0
0
0
0
0
0
0
144.115
477.543
420.236
353.772
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
98.2476
258.231
162.426
337.145
597.673
641.631
345.94
724.038
80.0146
66.131
118.519
69.8283
115.332
412.729
98.0805
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
25.5648
16.1592
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.87618
0
0
0
0
0
0
0
0
339.189
747.377
500.557
757.241
766.262
761.235
759.157
754.231
759.266
656.288
599.155
694.207
731.288
743.754
741.376
745.48
731.856
748.052
745.946
748.453
750.617
745.933
522.721
0
0
0
0
0
0
0
0
0
0
0
0
0
54.6917
28.69
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12.2579
53.9111
81.9747
103.982
91.4078
130.43
172.042
153.213
199.265
234.006
245.677
253.891
263.974
278.199
289.472
305.111
323.217
340.935
356.128
368.065
370.102
347.65
88.901
0
8.03705
277.231
411.678
427.263
395.983
110.121
143.885
443.114
441.071
328.151
226.899
448.891
445.869
485.945
494.81
500.02
504.289
506.723
516.321
497.304
528.63
524.046
508.801
541.656
549.162
561.154
569.28
570.76
396.952
519.739
585.56
581.975
587.411
594.928
601.719
598.353
571.906
626.348
463.085
371.559
326.349
182.138
122.383
608.74
577.044
536.501
552.237
224.338
8.5018
26.8305
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
266.017
72.8135
144.607
56.9616
0
0
25.8656
485.938
677.166
725.068
737.645
751.381
743.029
708.05
158.44
210.524
423.41
644.234
187.74
103.563
11.1058
121.888
488.122
383.502
65.2099
73.932
13.3622
93.4318
774.727
743.135
395.35
11.2282
0
0
0
0
0
0
0
0
0
0
0
0
0
32.6326
321.509
356.303
198.832
0
0
0
0
0
0
0
0
0
0
10.988
31.377
50.3316
182.776
93.8614
66.8731
0
0
0
0
0
0
0
0
0
0
49.0636
91.3838
13.0187
31.68
0
0
0
0
0
64.0356
387.686
620.169
836.793
838.356
835.755
755.964
685.456
831.572
807.288
845.54
844.754
853.659
825.558
840.658
845.06
843.393
814.928
834.712
847.394
851.144
838.952
836.016
843.42
854.862
837.617
579.9
603.873
824.885
849.52
826.85
484.559
649.563
84.597
0
141.876
583.42
859.541
829.466
857.389
362.076
335.089
709.797
753.34
848.119
830.095
470.093
800.299
547.774
799.758
392.237
503.976
842.758
872.913
870.472
848.943
789.513
272.664
261.231
308.563
71.3503
311.815
682.063
768.877
870.17
871.691
877.456
883.266
749.268
655.019
607.043
431.854
536.251
445.709
58.9841
5.41402
24.4148
128.347
294.462
91.8721
511.851
364.18
381.616
500.119
36.1846
79.4544
614.139
541.853
532.144
885.316
821.762
778.373
893.557
895.994
895.917
895.104
895.108
892.586
894.772
898.214
899.252
895.056
892.648
896.547
843.718
768.209
899.186
881.058
892.14
898.139
615.966
902.895
776.141
776.616
409.254
379.565
249.13
8.3777
0
5.8226
87.8624
570.364
763.099
658.669
617.64
44.5164
495.685
523.978
606.499
476.933
316.179
672.027
5.04432
0
30.6058
56.2594
29.2317
19.0501
102.086
155.554
86.7107
184.678
65.6467
284.93
779.245
723.93
676.536
881.29
867.614
883.708
884.555
427.018
36.18
197.892
46.1775
0
206.339
164.598
15.1522
56.5631
0
0
9.6663
39.3736
0
0
0
0
0
0
0
0
0
42.4558
661.736
782.477
81.2044
319.412
869.281
840.54
823.608
902.035
907.12
903.78
902.901
902.021
902.353
901.202
463.708
42.5007
49.6637
567.658
332.067
327.526
910.427
732.193
584.957
173.228
20.4873
0
0
0
142.944
39.346
0
0
0
0
0
151.455
32.2401
236.382
861.165
903.903
869.346
567.484
705.665
464.057
471.324
146.682
74.2088
60.1853
21.1859
427.434
221.094
0
0
270.097
344.444
563.744
319.039
310.402
440.512
720.409
843.926
201.745
656.502
840.173
781.913
487.463
28.4678
66.9326
689.486
701.13
312.048
247.596
459.199
152.016
174.101
232.683
8.68955
0
0
0
0
91.2216
38.3293
233.346
200.419
477.398
362.174
165.897
73.2596
456.283
697.388
901.632
897.827
899.575
894.598
887.988
886.703
882.104
895.223
889.11
720.843
826.138
866.909
892.401
884.12
900.547
628.832
315.261
566.124
845.779
824.127
779.698
876.831
882.401
826.803
842.88
868.989
869.366
886.424
888.95
894.636
892.211
891.57
891
892.288
889.547
886.127
892.799
893.151
891.027
890.021
887.443
884.604
891.762
757.351
333.734
839.486
872.724
758.56
719.425
222.945
271.398
878.743
325.573
21.6514
32.6419
388.684
768.529
236.747
310.35
584.343
0
344.685
868.491
464.972
843.448
866.048
866.58
864.063
861.077
870.477
729.709
859.85
859.712
860.414
864.277
858.427
860.616
865.963
861.703
860.43
858.441
861.418
865.131
866.186
855.518
846.897
643.035
377.365
845.148
853.716
852.513
855.24
857.819
856.477
800.051
782.899
844.697
787.312
684.518
201.787
344.86
558.887
54.789
327.613
632.486
825.927
710.502
786.285
831.383
819.591
820.862
824.429
814.86
811.094
807.384
810.683
814.685
813.023
816.491
813.768
816.445
821.758
821.105
819.867
814.436
812.027
807.462
809.824
815.17
815.619
810.489
803.742
808.644
795.827
790.205
793.305
802.691
795.151
792.674
798.169
799.489
793.573
790.138
788.12
786.628
788.294
788.639
788.234
787.151
787.038
781.936
777.903
780.872
783.222
778.987
775.261
778.462
777.539
775.116
772.664
769.782
765.589
760.56
758.45
759.424
764.545
763.802
758.93
758.7
758.373
754.42
752.058
751.891
749.395
747.567
749.357
747.236
748.403
745.073
742.014
740.395
739.367
737.072
734.481
731.3
733.094
731.809
728.66
725.656
723.845
720.736
718.679
715.362
709.833
704.941
700.983
700.104
697.291
694.671
687.873
684.174
684.973
687.397
680.425
674.327
668.795
667.366
661.617
656.987
653.426
654.799
651.635
649.354
642.51
641.632
641.827
639.419
638.292
633.818
630.926
623.636
620.184
616.833
613.881
607.771
606.333
601.092
602.69
601.068
595.616
589.71
585.566
580.317
577.09
576.507
576.478
571.546
566.617
563.926
557.908
550.35
540.09
535.292
533.02
523.417
513.04
505.823
505.074
498.509
492.647
490.616
487.284
486.153
476.624
470.973
462.322
470.982
463.609
464.982
461.375
455.639
458.618
449.772
447.741
435.344
420.467
416.743
402.243
389.986
379.88
364.615
349.586
330.036
311.129
290.974
268.357
261.679
243.008
216.836
194.961
171.789
143.863
121.327
85.5254
41.2787
6.89145
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
38.4619
117.002
154.75
185.223
249.851
383.912
398.709
232.057
152.326
170.505
233.285
386.785
432.55
145.204
48.6987
391.135
520.01
504.965
548.131
555.438
559.351
533.139
452.211
287.176
430.728
583.82
371.61
310.161
244.572
5.74354
60.3963
35.8112
18.4561
23.7529
48.9351
52.6233
10.1288
0
0
6.00905
13.2112
0
0
0
0
0
0
36.9659
25.8834
17.9877
0
0
8.72613
32.2285
32.758
28.8845
26.9731
403.154
714.006
705.004
698.622
692.746
667.869
703.488
704.746
540.719
383.305
675.379
686.818
717.451
721.33
717.947
720.98
508.39
709.026
722.607
733.121
734.264
682.989
727.539
723.742
716.616
743.348
748.206
743.981
741.792
743.327
750.816
753.207
753.686
705.545
632.216
757.76
755.829
752.571
751.525
761.941
769.004
772.872
774.317
775.146
775.75
683.221
697.269
779.902
776.444
778.815
781.471
785.474
791.904
793.15
783.95
657.955
272.221
23.0833
287.911
803.054
802.891
806.015
808.972
774.319
811.662
814.593
814.837
812.694
816.39
818.091
823.208
824.06
824.828
828.559
825.171
823.667
824
829.401
831.436
829.452
834.059
839.011
838.142
839.383
842.899
846.302
848.979
847.871
847.524
844.616
845.862
849.771
849.269
849.955
851.131
852.727
854.439
856.379
852.301
853.266
854.088
857.75
855.995
854.974
851.95
864.327
763.001
863.934
865.25
859.106
857.154
860.154
866.424
861.07
859.766
859.823
861.738
864.957
866.37
867.283
867.968
870.068
871.606
873.844
873.155
874.913
876.44
875.987
875.787
875.278
880.011
878.601
877.916
884.011
887.508
888.618
889.184
886.657
672.471
586.7
827.972
891.461
887.35
890.296
896.211
831.619
852.901
594.11
442.216
283.361
655.018
693.711
46.9591
155.888
141.016
20.6199
0
0
0
0
0
0
0
0
94.6923
120.573
267.161
197.174
0
50.2127
382.706
538.492
207.376
522.246
670.28
795.122
903.798
834.966
771.824
438.243
174.922
394.102
835.248
844.39
824.88
561.152
232.127
0
137.754
818.547
907.913
909.487
904.735
893.03
905.629
906.008
905.781
905.443
903.688
910.94
910.076
906.46
906.268
812.471
907.588
907.572
908.116
908.633
911.474
912.487
913.402
912.943
910.835
914.523
913.435
913.476
914.751
917.311
918.066
917.064
888.023
618.424
538.524
824.894
928.681
890.806
911.222
418.184
304.686
822.125
915.495
916.545
913.818
848.401
233.925
318.197
829.136
423.031
245.237
254.923
138.53
115.216
417.829
507.096
675.258
682.241
564.694
704.892
340.811
207.463
773.84
924.053
927.747
929.104
486.053
281.994
258.786
73.944
204.593
0
0
54.6781
217.291
0
0
0
0
0
0
0
0
6.75969
11.4224
91.8399
138.673
51.5948
179.361
296.082
322.294
153.705
281.749
201.755
78.1308
102.615
338.863
400.541
237.279
481.147
708.963
872.377
610.098
552.174
256.823
79.7131
404.746
736.744
774.432
618.495
457.314
381.536
286.974
78.7809
26.2364
0
33.3256
7.43485
26.1877
0
0
0
14.8561
14.8863
0
0
51.2167
58.1298
48.9974
60.6251
25.4135
11.5602
51.9106
180.649
116.453
0
140.68
230.606
249.118
26.9152
0
23.4479
31.712
130.346
454.745
505.683
460.556
365.358
163.856
116.259
263.549
392.806
476.083
350.529
534.594
387.989
98.3726
7.51219
13.2932
0
0
0
0
14.1863
33.1363
76.5482
252.592
234.717
88.6278
0
0
18.6031
6.43691
5.73627
15.7914
18.7582
0
0
20.3811
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
67.4516
92.9858
72.7917
324.964
363.57
206.297
34.477
0
0
10.2395
24.4244
11.0184
0
0
0
35.8513
11.5
0
0
113.675
176.737
354.731
750.202
573.627
143.137
5.7204
169.149
801.342
744.317
818.593
546.209
337.793
718.709
237.793
296.982
242.886
682.179
570.683
873.829
869.252
721.651
32.0418
73.78
634.649
871.689
867.981
866.127
876.442
862.969
454.762
271.247
741.196
521.928
667.114
745.299
558.819
617.915
863.249
435.38
40.8268
0
16.8534
178.912
180.971
362.56
187.958
6.91419
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.23223
0
0
0
15.2208
56.0994
733.127
610.066
548.597
624.853
732.103
815.441
822.599
805.298
820.843
721.176
643.487
772.999
742.102
795.911
798.606
800.938
798.775
792.393
790.334
789.735
789.416
788.228
781.72
779.796
785.724
778.308
781.067
764.494
642.424
737.918
586.284
658.545
332.49
411.129
772.744
765.218
762.92
765.341
769.468
765.854
758.533
750.688
751.633
622.561
38.1602
109.813
186.337
15.4164
0
0
0
0
0
19.1452
33.9946
0
0
0
0
0
53.6258
334.346
114.252
236.498
680.722
613.908
527.541
137.267
68.8309
136.366
60.9498
15.1608
22.3862
32.0732
28.4167
53.3903
41.1673
51.0781
62.4691
89.3168
185.403
365.937
458.005
463.286
436.785
572.825
623.784
569.11
571.742
569.983
177.802
197.861
352.25
353.035
395.657
433.322
431.103
227.811
41.688
0
0
48.395
218.156
427.487
505.569
497.853
210.071
37.3324
18.8388
77.8891
231.828
440.91
490.439
470.36
346.905
154.102
37.3671
0
0
10.8511
51.9569
96.9299
244.232
393.021
434.408
417.292
403.192
382.834
165.795
20.8321
65.7435
0
0
0
0
22.0668
101.822
142.064
185.273
169.539
118.892
34.741
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12.2245
98.9267
154.496
175.16
193.779
162.327
235.461
250.549
267.894
284.876
299.239
316.807
331.822
349.613
369.905
391.794
408.562
424.633
441.561
451.573
458.704
465.729
474.961
481.493
485.976
491.251
494.899
497.928
499.937
505.567
512.992
516.866
521.645
527.677
533.5
540.625
547.126
552.003
555.707
561.915
568.169
574.709
580.494
587.113
593.108
598.936
604.049
610.632
615.165
621.557
626.257
628.333
632.359
636.216
638.608
642.333
645.469
649.131
653.256
656.794
660.148
663.757
668.191
671.538
674.283
677.63
681.166
684.973
688.456
691.762
694.652
696.735
699.198
702.056
704.721
707.631
711.58
713.54
715.262
717.805
719.771
722.481
723.133
728.138
731.714
733.497
736.437
739.337
741.979
740.505
743.932
745.024
748.517
749.728
751.556
754.91
758.905
760.698
762.629
765.252
765.722
767.578
770.958
775.558
777.259
778.125
777.534
782.516
785.143
787.09
788.314
788.305
789.029
792.129
796.268
796.889
795.992
795.708
797.798
799.287
801.994
803.696
809.489
810.235
806.706
808.047
808.562
808.443
807.772
812.175
814.81
817.373
818.825
821.566
817.138
818.061
819.32
822.28
825.25
828.655
829.019
829.685
830.14
830.409
830.299
833.013
833.012
833.53
833.828
835.621
834.81
839.046
837.423
843.012
846.859
846.95
856.359
768.245
847.162
869.388
828.501
816.193
758.114
844.917
665.233
228.17
9.14333
0
17.4023
274.084
741.615
742.611
40.7417
30.0449
787.948
404.92
15.56
5.85684
162.44
813.221
858.47
527.622
49.8366
423.048
524.782
870.019
855.755
759.781
862.541
811.79
871.22
869.395
873.791
880.972
881.369
874.761
880.077
744.846
758.819
877.942
867.164
882.444
884.54
887.789
882.393
870.327
883.446
883.389
887.589
873.724
900.466
816.892
883.444
853.849
399.4
340.636
51.278
535.359
898.877
887.927
889.408
874.436
892.74
887.712
891.37
890.079
890.703
892.322
894.956
897.868
899.85
896.667
898.289
902.223
903.381
903.792
904.299
904.929
907.423
905.653
907.155
904.877
905.127
865.256
287.468
810.112
434.974
10.6903
138.525
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16.382
495.487
60.3939
268.447
838.249
909.996
917.074
891.234
722.138
915.427
890.593
627.309
481.008
672.081
581.842
716.463
326.328
0
0
0
0
0
0
0
10.8521
6.34059
0
0
0
0
0
0
17.0869
83.7935
784.982
5.19749
0
0
0
0
0
488.613
158.363
200.539
62.8284
0
0
143.134
880.433
81.1545
312.665
0
0
0
0
0
0
331.74
910.366
934.078
937.418
834.823
110.462
0
0
62.9693
902.664
935.63
531.476
